   1.4196204e+03  -2.3724136e-01
   1.4196243e+03  -7.6761800e-01
   1.4196282e+03   3.1936325e+00
   1.4196321e+03  -1.2316976e+00
   1.4196360e+03  -2.0438368e+00
   1.4196399e+03   3.4285809e-01
   1.4196438e+03   3.1604840e+00
   1.4196477e+03   9.5610608e-01
   1.4196516e+03   3.1439097e+00
   1.4196555e+03   4.1052174e+00
   1.4196594e+03   1.3704628e+00
   1.4196633e+03   1.8179681e+00
   1.4196672e+03   1.3373143e+00
   1.4196711e+03  -2.7038990e-01
   1.4196750e+03  -8.3391508e-01
   1.4196789e+03  -2.0604111e+00
   1.4196828e+03  -3.4360755e+00
   1.4196867e+03  -1.0825291e+00
   1.4196906e+03  -8.0076654e-01
   1.4196945e+03  -2.9885702e+00
   1.4196984e+03  -1.9775397e+00
   1.4197023e+03   1.8345424e+00
   1.4197062e+03   2.5998674e-01
   1.4197101e+03  -2.8062532e+00
   1.4197140e+03  -4.1955833e-01
   1.4197180e+03  -1.7094428e-01
   1.4197219e+03  -9.8308351e-01
   1.4197258e+03   2.1163050e+00
   1.4197297e+03   5.9781099e+00
   1.4197336e+03   2.6632559e+00
   1.4197375e+03  -1.5437001e-01
   1.4197414e+03   2.0665822e+00
   1.4197453e+03   1.7516710e+00
   1.4197492e+03   3.5943236e-01
   1.4197531e+03   2.2986219e+00
   1.4197570e+03   1.3373143e+00
   1.4197609e+03   2.6632559e+00
   1.4197648e+03   3.3428010e+00
   1.4197687e+03  -1.0493806e+00
   1.4197726e+03   9.0638327e-01
   1.4197765e+03   4.9670794e+00
   1.4197804e+03   2.1328792e+00
   1.4197843e+03   1.7019482e+00
   1.4197882e+03   4.8344853e+00
   1.4197921e+03   4.4698513e+00
   1.4197960e+03   2.8787214e+00
   1.4197999e+03  -2.8696417e-01
   1.4198038e+03  -5.8530103e-01
   1.4198077e+03   5.3482876e+00
   1.4198116e+03   6.1604269e+00
   1.4198155e+03   6.0278327e+00
   1.4198194e+03   5.9449613e+00
   1.4198233e+03   9.1437955e+00
   1.4198272e+03   7.6189626e+00
   1.4198311e+03   1.0171400e+01
   1.4198350e+03   1.3569126e+01
   1.4198389e+03   1.6834257e+01
   1.4198428e+03   1.3668571e+01
   1.4198467e+03   1.4331542e+01
   1.4198506e+03   1.4265245e+01
   1.4198546e+03   7.1548831e+00
   1.4198585e+03   1.0320569e+01
   1.4198624e+03   1.6187860e+01
   1.4198663e+03   2.1325884e+01
   1.4198702e+03   2.4856203e+01
   1.4198741e+03   2.6845116e+01
   1.4198780e+03   3.6988569e+01
   1.4198819e+03   4.6336457e+01
   1.4198858e+03   5.7988169e+01
   1.4198897e+03   5.9711893e+01
   1.4198936e+03   6.6142710e+01
   1.4198975e+03   6.9540435e+01
   1.4199014e+03   5.7142881e+01
   1.4199053e+03   4.5839229e+01
   1.4199092e+03   4.8789449e+01
   1.4199131e+03   5.9430131e+01
   1.4199170e+03   7.4446419e+01
   1.4199209e+03   8.3181060e+01
   1.4199248e+03   8.6363319e+01
   1.4199287e+03   8.6843973e+01
   1.4199326e+03   8.3827456e+01
   1.4199365e+03   9.1716809e+01
   1.4199404e+03   9.8992913e+01
   1.4199443e+03   1.0035200e+02
   1.4199482e+03   1.0766126e+02
   1.4199521e+03   1.1066120e+02
   1.4199560e+03   1.0250666e+02
   1.4199599e+03   1.0073321e+02
   1.4199639e+03   9.5810653e+01
   1.4199678e+03   9.2661542e+01
   1.4199717e+03   8.7689261e+01
   1.4199756e+03   8.4424130e+01
   1.4199795e+03   8.2020861e+01
   1.4199834e+03   7.6020975e+01
   1.4199873e+03   7.5556895e+01
   1.4199912e+03   7.2573527e+01
   1.4199951e+03   6.3805738e+01
   1.4199990e+03   6.6043264e+01
   1.4200029e+03   6.2115162e+01
   1.4200068e+03   6.2794707e+01
   1.4200107e+03   6.3059896e+01
   1.4200146e+03   6.4468709e+01
   1.4200185e+03   6.2413499e+01
   1.4200224e+03   6.1137280e+01
   1.4200263e+03   6.8761445e+01
   1.4200302e+03   7.1330456e+01
   1.4200341e+03   6.5181402e+01
   1.4200380e+03   6.1037835e+01
