   1.4196204e+03   2.4174792e+00
   1.4196243e+03   1.6635041e+00
   1.4196282e+03  -2.7855293e-01
   1.4196321e+03  -2.3576964e+00
   1.4196360e+03  -2.1063713e+00
   1.4196399e+03  -3.7057124e+00
   1.4196438e+03  -1.9235895e+00
   1.4196477e+03   3.0572156e+00
   1.4196516e+03   3.5141703e+00
   1.4196555e+03   7.0327207e+00
   1.4196594e+03  -1.9921327e+00
   1.4196633e+03   2.4694486e-01
   1.4196672e+03   1.7548950e+00
   1.4196711e+03  -1.7179599e+00
   1.4196750e+03  -1.2381576e+00
   1.4196789e+03   1.2979404e+00
   1.4196828e+03   1.0009200e+00
   1.4196867e+03  -2.3285747e-01
   1.4196906e+03   8.8668130e-01
   1.4196945e+03   1.9833723e+00
   1.4196984e+03   1.0237677e+00
   1.4197023e+03  -1.6265690e+00
   1.4197062e+03  -1.4437872e+00
   1.4197101e+03  -2.9288896e+00
   1.4197140e+03  -3.2424839e-01
   1.4197180e+03   2.4631747e+00
   1.4197219e+03   5.2049023e+00
   1.4197258e+03  -2.4719350e+00
   1.4197297e+03   1.7840167e-01
   1.4197336e+03  -9.1828937e-01
   1.4197375e+03  -3.2424839e-01
   1.4197414e+03  -4.1563931e-01
   1.4197453e+03  -1.4146655e-01
   1.4197492e+03   2.4631747e+00
   1.4197531e+03   2.9201293e+00
   1.4197570e+03  -3.9279158e-01
   1.4197609e+03   1.7840167e-01
   1.4197648e+03  -2.7004123e+00
   1.4197687e+03  -9.4113710e-01
   1.4197726e+03  -2.4033918e+00
   1.4197765e+03  -8.7322130e+00
   1.4197804e+03  -4.9623376e+00
   1.4197843e+03  -3.5686261e+00
   1.4197882e+03  -1.9235895e+00
   1.4197921e+03  -1.5580258e+00
   1.4197960e+03  -1.4666349e+00
   1.4197999e+03  -5.9842115e-01
   1.4198038e+03   1.1837018e+00
   1.4198077e+03   5.4396535e-01
   1.4198116e+03  -2.1000974e-01
   1.4198155e+03   8.6383357e-01
   1.4198194e+03   1.0237677e+00
   1.4198233e+03   1.2750927e+00
   1.4198272e+03   1.1837018e+00
   1.4198311e+03   8.1813811e-01
   1.4198350e+03   2.8744338e+00
   1.4198389e+03   3.1943020e+00
   1.4198428e+03  -1.4437872e+00
   1.4198467e+03  -2.8603464e+00
   1.4198506e+03  -9.5771090e-02
   1.4198546e+03  -4.6133477e-01
   1.4198585e+03  -8.9544164e-01
   1.4198624e+03  -1.6494167e+00
   1.4198663e+03  -2.0149804e+00
   1.4198702e+03  -2.7855293e-01
   1.4198741e+03   8.1813811e-01
   1.4198780e+03  -2.5570520e-01
   1.4198819e+03  -1.1239189e+00
   1.4198858e+03  -1.1861882e-01
   1.4198897e+03  -2.1520668e+00
   1.4198936e+03  -9.1828937e-01
   1.4198975e+03   8.4098584e-01
   1.4199014e+03   4.5257443e-01
   1.4199053e+03  -7.1265980e-01
   1.4199092e+03   1.3436359e+00
   1.4199131e+03   3.0572156e+00
   1.4199170e+03   5.2111762e-01
   1.4199209e+03   4.1315290e-02
   1.4199248e+03   1.1837018e+00
   1.4199287e+03   1.0923109e+00
   1.4199326e+03  -1.9235895e+00
   1.4199365e+03  -1.7636554e+00
   1.4199404e+03  -8.9544164e-01
   1.4199443e+03   1.5264177e+00
   1.4199482e+03   4.5257443e-01
   1.4199521e+03  -5.0703023e-01
   1.4199560e+03   2.5317179e+00
   1.4199599e+03   2.1433064e+00
   1.4199639e+03   2.4403269e+00
   1.4199678e+03   1.7840167e-01
   1.4199717e+03   2.1890019e+00
   1.4199756e+03   4.9078818e+00
   1.4199795e+03   4.9078818e+00
   1.4199834e+03   1.5721132e+00
   1.4199873e+03   1.6635041e+00
   1.4199912e+03   4.7479477e+00
   1.4199951e+03   5.1135113e+00
   1.4199990e+03   3.8111907e+00
   1.4200029e+03   1.2065495e+00
   1.4200068e+03   3.0800634e+00
   1.4200107e+03   4.9764250e+00
   1.4200146e+03   6.5529183e+00
   1.4200185e+03   8.1522594e+00
   1.4200224e+03   5.6161614e+00
   1.4200263e+03   1.0779748e+01
   1.4200302e+03   1.2356242e+01
   1.4200341e+03   1.4389690e+01
   1.4200380e+03   1.6011879e+01
   1.4200419e+03   1.5029426e+01
   1.4200458e+03   2.0444338e+01
   1.4200497e+03   2.3094675e+01
   1.4200536e+03   2.7047332e+01
   1.4200575e+03   3.3284762e+01
   1.4200615e+03   3.6963247e+01
   1.4200654e+03   4.6810619e+01
   1.4200693e+03   5.5104345e+01
   1.4200732e+03   6.5797082e+01
   1.4200771e+03   7.4707697e+01
   1.4200810e+03   8.1287843e+01
   1.4200849e+03   8.7593817e+01
   1.4200888e+03   9.2825947e+01
   1.4200927e+03   1.0306173e+02
   1.4200966e+03   1.0660313e+02
   1.4201005e+03   1.0621472e+02
   1.4201044e+03   1.0731141e+02
   1.4201083e+03   1.0971042e+02
   1.4201122e+03   1.0468392e+02
   1.4201161e+03   1.1051009e+02
   1.4201200e+03   1.1128691e+02
   1.4201239e+03   1.1405149e+02
   1.4201278e+03   1.2227667e+02
   1.4201317e+03   1.2951940e+02
   1.4201356e+03   1.2234521e+02
   1.4201395e+03   1.1937501e+02
   1.4201434e+03   1.1836971e+02
   1.4201474e+03   1.0429551e+02
   1.4201513e+03   1.0989320e+02
   1.4201552e+03   1.1348029e+02
   1.4201591e+03   1.1334321e+02
   1.4201630e+03   1.1051009e+02
   1.4201669e+03   1.0648889e+02
   1.4201708e+03   9.5110720e+01
   1.4201747e+03   8.9672960e+01
   1.4201786e+03   8.4143809e+01
   1.4201825e+03   8.4235200e+01
   1.4201864e+03   8.2475925e+01
   1.4201903e+03   7.5918627e+01
   1.4201942e+03   7.4410676e+01
   1.4201981e+03   7.1143451e+01
   1.4202020e+03   6.6322580e+01
   1.4202059e+03   7.2400076e+01
   1.4202098e+03   7.3016965e+01
   1.4202137e+03   7.4273590e+01
   1.4202176e+03   7.1737492e+01
   1.4202216e+03   7.3336833e+01
   1.4202255e+03   8.2018971e+01
   1.4202294e+03   8.8484878e+01
   1.4202333e+03   8.6999776e+01
   1.4202372e+03   7.7609359e+01
   1.4202411e+03   7.9779893e+01
   1.4202450e+03   8.5674607e+01
   1.4202489e+03   8.0716650e+01
   1.4202528e+03   7.7038165e+01
   1.4202567e+03   6.9863978e+01
   1.4202606e+03   6.7807682e+01
   1.4202645e+03   6.5911321e+01
   1.4202684e+03   6.9841130e+01
   1.4202723e+03   7.2103056e+01
   1.4202762e+03   7.0138151e+01
   1.4202801e+03   6.4197741e+01
   1.4202840e+03   6.5659996e+01
   1.4202879e+03   7.0914974e+01
   1.4202918e+03   7.3702397e+01
   1.4202958e+03   8.0488173e+01
   1.4202997e+03   8.3435530e+01
   1.4203036e+03   8.2293143e+01
   1.4203075e+03   8.7319644e+01
   1.4203114e+03   8.7730903e+01
   1.4203153e+03   9.1615017e+01
   1.4203192e+03   9.4745156e+01
   1.4203231e+03   8.9627265e+01
   1.4203270e+03   7.6923927e+01
   1.4203309e+03   6.8059008e+01
   1.4203348e+03   6.5362975e+01
   1.4203387e+03   6.2529857e+01
   1.4203426e+03   6.3855025e+01
   1.4203465e+03   6.6208341e+01
   1.4203504e+03   5.9651043e+01
   1.4203543e+03   6.0587800e+01
   1.4203582e+03   7.3382529e+01
   1.4203622e+03   7.5621606e+01
   1.4203661e+03   7.3016965e+01
   1.4203700e+03   7.5621606e+01
   1.4203739e+03   7.7015318e+01
   1.4203778e+03   8.3298443e+01
   1.4203817e+03   7.8683202e+01
   1.4203856e+03   6.8173246e+01
   1.4203895e+03   6.2141445e+01
   1.4203934e+03   5.8874220e+01
   1.4203973e+03   5.4007654e+01
   1.4204012e+03   4.4777171e+01
   1.4204051e+03   3.4906951e+01
   1.4204090e+03   2.7344353e+01
   1.4204129e+03   2.1563877e+01
   1.4204168e+03   1.9484734e+01
   1.4204207e+03   9.6602096e+00
   1.4204247e+03   7.3068934e+00
   1.4204286e+03   8.7919959e+00
   1.4204325e+03   6.4615274e+00
   1.4204364e+03   5.4790750e+00
   1.4204403e+03   8.5406708e+00
   1.4204442e+03   8.0380208e+00
   1.4204481e+03   5.2049023e+00
   1.4204520e+03   7.2840457e+00
   1.4204559e+03   6.4386797e+00
   1.4204598e+03   7.0555684e+00
   1.4204637e+03   6.0731160e+00
   1.4204676e+03   7.6039139e+00
   1.4204715e+03   7.5353707e+00
   1.4204754e+03   9.9343824e+00
   1.4204793e+03   9.6602096e+00
   1.4204833e+03   9.2261027e+00
   1.4204872e+03   8.7919959e+00
   1.4204911e+03   6.6671570e+00
   1.4204950e+03   6.4615274e+00
   1.4204989e+03   6.1188115e+00
   1.4205028e+03   4.5423181e+00
   1.4205067e+03   7.1012639e+00
   1.4205106e+03   1.4321147e+01
   1.4205145e+03   1.3681410e+01
   1.4205184e+03   1.0185707e+01
   1.4205223e+03   9.2717982e+00
   1.4205262e+03   6.6214615e+00
   1.4205301e+03   9.8429915e+00
   1.4205340e+03   1.0734053e+01
   1.4205379e+03   8.7463004e+00
   1.4205419e+03   1.3955583e+01
   1.4205458e+03   1.6583072e+01
   1.4205497e+03   1.4595319e+01
   1.4205536e+03   1.6857245e+01
   1.4205575e+03   1.5714858e+01
   1.4205614e+03   1.5509228e+01
   1.4205653e+03   1.7794002e+01
   1.4205692e+03   1.4800949e+01
   1.4205731e+03   1.3452933e+01
   1.4205770e+03   1.1830744e+01
   1.4205809e+03   1.1876439e+01
   1.4205848e+03   1.3224455e+01
   1.4205887e+03   1.7405590e+01
   1.4205926e+03   2.0261556e+01
   1.4205966e+03   1.7953936e+01
   1.4206005e+03   1.5669163e+01
   1.4206044e+03   1.5280751e+01
   1.4206083e+03   1.6697310e+01
   1.4206122e+03   1.4252603e+01
   1.4206161e+03   1.4115517e+01
   1.4206200e+03   1.3224455e+01
   1.4206239e+03   1.5097969e+01
   1.4206278e+03   1.5097969e+01
   1.4206317e+03   1.5897640e+01
   1.4206356e+03   1.9416190e+01
   1.4206395e+03   1.6605920e+01
   1.4206434e+03   1.9987384e+01
   1.4206473e+03   2.8098328e+01
   1.4206513e+03   3.5363906e+01
   1.4206552e+03   3.3010590e+01
   1.4206591e+03   2.9217867e+01
   1.4206630e+03   3.0657273e+01
   1.4206669e+03   3.5660926e+01
   1.4206708e+03   3.2736417e+01
   1.4206747e+03   2.6179118e+01
   1.4206786e+03   2.9195019e+01
   1.4206825e+03   3.1274162e+01
   1.4206864e+03   3.0908599e+01
   1.4206903e+03   2.8212566e+01
   1.4206942e+03   3.1868203e+01
   1.4206982e+03   3.1822508e+01
   1.4207021e+03   3.0177471e+01
   1.4207060e+03   2.8715216e+01
   1.4207099e+03   3.1548335e+01
   1.4207138e+03   2.8555282e+01
   1.4207177e+03   2.0124470e+01
   1.4207216e+03   1.3430085e+01
   1.4207255e+03   1.5623467e+01
   1.4207294e+03   1.8547977e+01
   1.4207333e+03   1.9142018e+01
   1.4207372e+03   1.7131417e+01
   1.4207411e+03   1.2584719e+01
   1.4207450e+03   1.1579419e+01
   1.4207490e+03   7.6724571e+00
   1.4207529e+03   1.5949609e+00
   1.4207568e+03   4.0168203e+00
   1.4207607e+03   5.1592068e+00
   1.4207646e+03   3.6741044e+00
   1.4207685e+03   3.6118351e-01
   1.4207724e+03   1.9148291e+00
   1.4207763e+03   1.5035700e+00
   1.4207802e+03   5.2111762e-01
   1.4207841e+03   1.4350268e+00
   1.4207880e+03   2.3032406e+00
   1.4207919e+03   2.5088701e+00
   1.4207959e+03  -1.6037213e+00
   1.4207998e+03  -9.5771090e-02
   1.4208037e+03   1.2065495e+00
   1.4208076e+03  -1.3067008e+00
   1.4208115e+03   1.8234382e+00
   1.4208154e+03   2.6002610e+00
   1.4208193e+03   4.7542216e-01
   1.4208232e+03  -1.1924621e+00
   1.4208271e+03  -2.7232600e+00
   1.4208310e+03  -2.3348486e+00
   1.4208349e+03  -1.4209394e+00
   1.4208388e+03  -1.6431428e-01
   1.4208428e+03   3.1548805e-01
   1.4208467e+03  -2.7004123e+00
   1.4208506e+03  -2.2206100e+00
   1.4208545e+03  -1.6265690e+00
   1.4208584e+03   1.4121791e+00
   1.4208623e+03   4.3138408e+00
   1.4208662e+03   1.2522450e+00
   1.4208701e+03   1.7777428e+00
   1.4208740e+03  -1.9921327e+00
   1.4208779e+03   9.0952903e-01
   1.4208818e+03   1.5035700e+00
   1.4208858e+03   1.4807223e+00
   1.4208897e+03   1.8234382e+00
   1.4208936e+03  -1.8716201e-01
   1.4208975e+03   2.8515861e+00
   1.4209014e+03   3.3999316e+00
   1.4209053e+03   2.8515861e+00
   1.4209092e+03   5.7304001e+00
   1.4209131e+03   5.9360296e+00
   1.4209170e+03   4.4966226e+00
   1.4209209e+03   3.1486066e+00
   1.4209248e+03   6.5820400e-01
   1.4209288e+03   1.2979404e+00
   1.4209327e+03   7.2674719e-01
   1.4209366e+03  -1.5808735e+00
   1.4209405e+03   7.9529038e-01
   1.4209444e+03   1.5721132e+00
